"Key","Year","Site","Block","Point","SampleCode","Code","BlockType","RSFalconTube","BSFalconTube","FarmSite","Date","Initials","ArrivalTime","DepartureTime","ATTemp","DTTemp","PlantID","PlantHeight","TotalFlower","Buds","ImmatureFruit","MatureFruit","LeafNo","RSNitrateRead","RSNitriteRead","BSNitrateRead","BSNitriteRead","RSTinWeight","BSTinWeight","RSWetWeight","BSWetWeight","RSDryWeight","BSDryWeight","BD","FarmKey","orgFarmCode","FarmType","FocalCrop","soilOrder","soilSeries","soilType","Long","Lat","firstPolyYear","conversionYrs","MonoYears","PolyYears","FallowYears","MonoProp","PolyProp","FallowProp","pH","P","K","Ca","Mg","Zn","B","Mn","Cu","Pb","Al","Na","S","CEC","OM","Presence","Absence"
168,2018,"DF","N2","2.00","DF_N2_2","2018_DF_N2_2","N",10.057,9.987,"DF","6/16/18","MM","5:36","8:10",60.6,"64.4","pepper","42","8","86","23","3","263","5","0",2,0,"0.495","0.509","10.086","10.091","10.004","9.149","","DF","DF","Polyculture","Squash","inceptisol","hesperia","fine sandy loam",-119.72625,36.62041667,"2012","6",8,7,7,0.533,0.467,0,8.08,40.87609971,110.755132,1152.041789,142.5293255,0.907393695,0.534138563,6.777859238,0.374402493,0.312789589,2.413823314,147.3863636,49.85703812,7.211743311,1.211029595,"18","81"
169,2018,"DF","N2","3","DF_N2_3","2018_DF_N2_3","N",10.021,10.172,"DF","6/16/18","MM","5:36","8:10",60.6,"64.4","squash","150","9","32","0","0","141","0.5","0",0.5,0,"0.518","0.495","10.071","10.064","9.413","9.613","","DF","DF","Polyculture","Squash","inceptisol","hesperia","fine sandy loam",-119.72625,36.62041667,"2012","6",8,7,7,0.533,0.467,0,8.09,33.54383358,104.7325409,1242.982912,145.1783061,0.944115899,0.477173105,5.572065379,0.348554978,0.323566122,2.012407132,102.1359584,37.28454681,7.672758838,1.223017363,"",""
170,2018,"DF","F1","Ex_1","DF_F1_Ex_1","2018_DF_F1_Ex_1","F",10.059,9.939,"DF","6/16/18","MM","5:36","8:10",60.6,"64.4","zucchini","59","2","12","1","1","58","0.5","0",0.5,0,"0.54","0.541","10.068","10.064","9.696","9.034","","DF","DF","Polyculture","Squash","inceptisol","hesperia","fine sandy loam",-119.72625,36.62041667,"2012","6",8,7,7,0.533,0.467,0,8.16,28.31369661,75.25036819,1004.263623,118.7150221,1.08583947,0.429462445,5.173048601,0.415504418,0.263030191,2.762146539,100.5891016,29.74594993,6.186848251,1.177215004,"",""
171,2018,"DF","F1","Ex_2","DF_F1_Ex_2","2018_DF_F1_Ex_2","F",10.071,10.177,"DF","6/16/18","MM","5:36","8:10",60.6,"64.4","zucchini","68","2","7","0","0","37","0.5","0",0.5,0,"0.532","0.525","10.006","10.119","9.726","9.766","","DF","DF","Polyculture","Squash","inceptisol","hesperia","fine sandy loam",-119.72625,36.62041667,"2012","6",8,7,7,0.533,0.467,0,7.95,28.26086957,86.27436282,1012.631184,125.2848576,1.089730135,0.42916042,5.318590705,0.379711394,0.303272114,2.882998501,85.06371814,31.05697151,6.310731528,1.052473312,"",""
172,2018,"DF","F1","Ex_3","DF_F1_Ex_3","2018_DF_F1_Ex_3","F",10.093,10.003,"DF","6/16/18","MM","5:36","8:10",60.6,"64.4","zucchini","65","1","6","1","1","51","0","0",0.5,0,"0.54","0.534","10.01","10.097","9.604","9.704","","DF","DF","Polyculture","Squash","inceptisol","hesperia","fine sandy loam",-119.72625,36.62041667,"2012","6",8,7,7,0.533,0.467,0,8.09,33.23029366,103.1066461,981.2326121,124.0803709,0.998937403,0.441715611,4.984544049,0.350301391,0.306271252,2.904358578,78.21097372,21.33307573,6.186915143,1.141191429,"",""
173,2018,"DI","F1","1.00","DI_F1_1","2018_DI_F1_1","F",10.037,9.958,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","33","0","8","0","0","55",">50","0",2,0,"0.526","0.522","10.091","10.006","9.749","9.651","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.1,63.6350365,510.120438,637.5510949,210.1569343,1.13759854,0.045335766,21.59124088,0.262635036,0.287284672,11.63138686,26.06569343,129.5839416,10.25878915,1.275548262,"0","57"
174,2018,"DI","F1","2","DI_F1_2","2018_DI_F1_2","F",10.059,10.029,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","35","0","15","0","0","45",">50","0",0.5,0,"0.519","0.52","10.026","10.02","9.531","9.531","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.11,67.82914201,624.5968935,470.066568,141.5347633,1.07379068,0.019419379,24.45636095,0.215828402,0.248239645,6.974852071,24.4489645,124.0828402,9.408428361,1.221335247,"0","100"
175,2018,"DI","F1","3","DI_F1_3","2018_DI_F1_3","F",9.97,10.003,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","42","0","19","0","0","41",">50","0",0.5,0,"0.523","0.519","10.25","10.006","9.453","9.587","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.25,74.05766526,592.1202532,497.559775,141.0970464,1.025766526,0.049335443,20.81223629,0.194764416,0.247440225,7.253867792,25.81223629,144.1842475,8.945726091,1.185050137,"0","100"
176,2018,"DI","F2","1","DI_F2_1","2018_DI_F2_1","F",10.002,10.037,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","18","0","1","0","0","63","2","0",0,0,"0.512","0.523","10.269","10.014","9.385","9.342","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.13,45.5625,260.6176471,550.8345588,157.4485294,1.034411765,0.010253676,22.45588235,0.307047794,0.281628676,16.11397059,17.77573529,6.261029412,8.498295807,1.153736942,"0","7"
177,2018,"DI","F2","2","DI_F2_2","2018_DI_F2_2","F",10.056,10.023,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","21","0","1","0","0","50","2","0",0.5,0,"0.51","0.52","10.096","10.065","9.278","9.404","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.12,53.39752407,255.213205,602.7647868,150.5467675,1.009367263,0.0105674,21.81568088,0.237892022,0.237190509,17.59628611,15.38514443,19.78335626,9.072693026,1.184784578,"0","28"
178,2018,"DI","F2","3","DI_F2_3","2018_DI_F2_3","F",10.032,10.031,"DI","5/28/18","GD","7:12","8:57",67.1,"78","eggplant","25","0","3","0","0","64","5","0",0.5,0,"0.525","0.519","9.972","10.031","9.232","9.335","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,4.56,31.69770774,310.8918338,493.3846705,128.4491404,1.181647564,0.009989255,31.32879656,0.345068052,0.267765043,12.57879656,14.04727794,41.84813754,9.642484939,1.13734648,"0","84"
179,2018,"DI","N1","1.00","DI_N1_1","2018_DI_N1_1","N",10.216,10.001,"DI","5/28/18","GD","7:12","8:57",67.1,"78","bittermelon","22","0","1","0","0","37","0","0",0,0,"0.523","0.517","10.155","10.021","9.241","9.197","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,6.8,23.07692308,175.8006993,719.986014,208.6223776,0.94991958,0.075555944,6.702797203,0.206437063,0.311737762,5.076923077,16.54895105,7.038461538,6.080327715,1.182861276,"1","64"
180,2018,"DI","N1","2","DI_N1_2","2018_DI_N1_2","N",10.077,10.023,"DI","5/28/18","GD","7:12","8:57",67.1,"78","bittermelon","159","0","74","0","0","188","0","0",0,0,"0.522","0.522","9.914","10.045","9.527","9.412","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.73,11.99701937,100.7451565,668.1110283,213.0923994,0.896821908,0.010391207,12.27272727,0.282067809,0.319869598,7.723546945,20.83084948,9.754098361,7.9764744,1.193696792,"15","85"
181,2018,"DI","N1","3","DI_N1_3","2018_DI_N1_3","N",10.207,10.01,"DI","5/28/18","GD","7:12","8:57",67.1,"78","sinqua","167","0","78","0","0","176","0.5","0",0,0,"0.521","0.52","9.915","9.996","9.198","9.295","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.55,10.50932568,148.4289813,682.4569584,205.5774749,1.081291248,0.035383788,17.38163558,0.319623386,0.303780488,5.703012912,16.53873745,12.42826399,8.493699825,1.19032009,"0","33"
182,2018,"DI","N2","1","DI_N2_1","2018_DI_N2_1","N",9.927,10.081,"DI","5/28/18","GD","7:12","8:57",67.1,"78","melon","137","0","59","0","0","27","0.5","0",0,0,"0.52","0.518","9.937","10.008","9.616","9.423","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,5.97,13.36596386,90.80948795,751.6340361,231.3554217,0.847673193,0.026310241,7.80496988,0.270813253,0.347375753,8.953313253,25.3689759,9.6875,8.261615426,1.249033666,"1","99"
183,2018,"DI","N2","2","DI_N2_2","2018_DI_N2_2","N",10.338,10.009,"DI","5/28/18","GD","7:12","8:57",67.1,"78","sinqua","151","0","127","0","0","55","0","0",0,0,"0.52","0.517","10.22","10.041","9.521","9.216","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,6.83,7.88490284,111.5956652,802.2197309,242.6681614,1.56107997,0.064334828,6.902092676,0.364106876,0.549663677,4.925261584,22.53363229,9.928998505,6.285592854,1.265479934,"8","45"
184,2018,"DI","N2","3","DI_N2_3","2018_DI_N2_3","N",10.233,10.056,"DI","5/28/18","GD","7:12","8:57",67.1,"78","bean","62","0","4","0","0","53","0","0",0,0,"0.52","0.516","9.97","10.009","9.331","9.438","","DI","DI","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.567744,36.676459,"2011","7",7,8,8,0.467,0.533,0,6.61,10.1517341,145.8887283,779.5773121,247.232659,1.090476879,0.059306358,5.874277457,0.420603324,0.311690751,5.177023121,24.81575145,6.434248555,6.618260718,1.262733291,"8","92"
185,2018,"DS","F1","1","DS_F1_1","2018_DS_F1_1","F",10.081,9.995,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","60","0","10","0","0","102","2","0",0,0,"0.525","0.517","10.027","9.929","8.988","9.162","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.51,48.32831325,158.8027108,981.8900602,122.9442771,9.789156627,0.474487952,6.351656627,1.144939759,0.45970256,1.788200301,35.60993976,11.68298193,6.323335318,1.369223134,"4","72"
186,2018,"DS","F1","2","DS_F1_2","2018_DS_F1_2","F",10.042,10.004,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","45","1","17","0","0","80","0","0",0,0,"0.523","0.519","10.044","9.991","9.325","9.323","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.57,41.94277108,101.1935241,861.8637048,112.2628012,9.717620482,0.258923193,5.327560241,1.276110693,0.456314006,2.120169428,28.31701807,7.831325301,5.488312386,1.010086309,"0","100"
187,2018,"DS","F1","3.00","DS_F1_3","2018_DS_F1_3","F",10.01,10.01,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","56","1","18","0","0","108","20","0.15",0,0,"0.525","0.51","10.002","10.012","9.097","9.432","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.66,40.69156805,189.5636095,956.2352071,128.9829882,9.448964497,0.457880917,5.336538462,1.630772929,0.457829142,2.368968195,59.17159763,14.8964497,6.323231059,1.120786021,"32","68"
188,2018,"DS","F2","1","DS_F2_1","2018_DS_F2_1","F",10.001,10.043,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","52","0","15","0","0","97","2","0",0,0,"0.525","0.506","9.999","10.051","8.971","9.257","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.61,55.29595016,160.9423676,1243.259346,155.7788162,12.88551402,0.696491433,7.511682243,1.260241433,0.543859034,1.491397975,50.34657321,16.82632399,7.90478958,1.856241342,"3","97"
189,2018,"DS","F2","2","DS_F2_2","2018_DS_F2_2","F",10.008,10.015,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","41","0","12","0","0","81","0.5","0",0.5,0,"0.524","0.523","10.004","10.085","9.073","9.452","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.43,53.76934985,118.0417957,1218.80031,145.0425697,11.95820433,0.512113003,7.202012384,1.070534056,0.513858359,1.437198142,33.38622291,11.55185759,7.584772245,1.854711678,"9","81"
190,2018,"DS","F2","3","DS_F2_3","2018_DS_F2_3","F",10.001,10.085,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","42","0","15","0","0","98","2","0",0,0,"0.522","0.521","10.013","10.076","8.633","9.352","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,8,55.31298905,254.7183099,1222.738654,149.7339593,11.53755869,0.842519562,4.111893584,1.426557121,0.488458529,1.952014867,49.19014085,16.06807512,7.992474284,1.638576071,"6","94"
191,2018,"DS","N1","1","DS_N1_1","2018_DS_N1_1","N",10.089,10.013,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","eggplant","43","0","19","0","0","141","5","0",2,0,"0.521","0.52","10.135","10.015","8.065","9.363","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.98,60.56089744,231.2860577,1307.371795,151.0576923,12.28365385,0.790961538,8.020833333,1.367816506,0.538489583,1.768425481,42.35176282,16.93910256,8.366561224,1.810149107,"8","92"
192,2018,"DS","N1","2","DS_N1_2","2018_DS_N1_2","N",10.022,10.006,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","pumpkin","42","0","19","0","0","91","0.5","0",0.5,0,"0.524","0.513","10.024","10.05","9.141","9.32","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.52,46.61397059,126.8823529,1081.080882,128.9227941,11.52205882,0.395540441,8.580882353,1.184584559,0.445856618,1.531786765,35.61029412,12.84926471,6.786655922,1.46449547,"11","82"
193,2018,"DS","N1","3","DS_N1_3","2018_DS_N1_3","N",10.003,10.008,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","okra","37.5","1","22","0","0","124","5","0",2,0,"0.526","0.511","10.016","10.09","9.593","9.553","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.34,46.26449275,210.8623188,871.4818841,122.3007246,10.91304348,0.49576087,6.52173913,1.502594203,0.402905797,1.553521739,39.8442029,15.9673913,5.899164194,1.148321181,"10","90"
194,2018,"DS","N2","1","DS_N2_1","2018_DS_N2_1","N",10.016,10.049,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","squash","44","0","20","0","0","117","0","0",2,0,"0.522","0.52","10.034","10.035","9.111","8.867","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.44,44.75114855,100.0459418,1069.303216,133.3346095,12.89433384,0.365570444,7.274119449,1.145532159,0.448571975,1.442036753,34.85068913,12.20903522,6.695294689,1.587400109,"5","95"
195,2018,"DS","N2","2.00","DS_N2_2","2018_DS_N2_2","N",10.01,10.035,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","okra","52","1","23","0","0","110","20","0.15",2,0,"0.524","0.522","10.02","10.041","9.568","9.803","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.58,42.78343023,169.3786337,970.1344477,122.1911337,11.46438953,0.458557413,5.912063953,1.73,0.418670058,1.574204215,38.16860465,15.21075581,6.285432345,1.202579446,"0","21"
196,2018,"DS","N2","3","DS_N2_3","2018_DS_N2_3","N",10.027,10.005,"DS","5/30/18","GD","6:25","7:46",68.9,"79.1","corn","45","0","25","0","0","95","5","0",5,0,"0.524","0.519","10.072","9.997","9.906","8.118","","SD","DS","Monoculture","Eggplant","entisol","hanford","fine sandy loam",-119.5933861,36.5764658,"","",15,0,0,1,0,0,7.46,58.23529412,234.2917957,1139.404025,144.6749226,14.1369969,0.601354489,6.923374613,1.740089009,0.522708978,1.190228328,61.13003096,29.6749226,7.482091899,1.733701041,"3","97"
197,2018,"FA","F1","1","FA_F1_1","2018_FA_F1_1","F",10.118,9.905,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","46","0","11","0","0","31","5","0.3",5,0,"0.508","0.521","10.023","10.102","8.958","8.796","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.1,79.84730114,123.5724432,1681.647727,492.9829545,1.691665483,0.396012074,10.73863636,0.924229403,0.305838068,4.204545455,34.09801136,23.19957386,12.76512458,1.254201859,"0","100"
198,2018,"FA","F1","2","FA_F1_2","2018_FA_F1_2","F",10.175,10.267,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","51","2","15","1","0","34","5","0",5,0,"0.523","0.513","9.917","10.026","9.032","9.175","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.12,62.67832168,101.9965035,1587.972028,474.6573427,1.662524476,0.346206294,8.318181818,0.910461538,0.281367133,4.339160839,39.61538462,22.71328671,12.09135472,1.155055805,"2","98"
199,2018,"FA","F1","3","FA_F1_3","2018_FA_F1_3","F",10.189,10.006,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","52","1","9","1","0","48","5","0",5,0,"0.512","0.512","10.29","10.097","9.273","9.207","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.1,66.41134752,91.28014184,1663.70922,467.3191489,1.716943262,0.331322695,10.60283688,0.928031915,0.28070922,4.20212766,38.29078014,22.54255319,12.38248397,1.220093013,"0","100"
200,2018,"FA","F2","1","FA_F2_1","2018_FA_F2_1","F",10.029,10.124,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","47","0","18","0","0","52","5","0",2,0,"0.517","0.514","10.129","10.046","9.146","9.271","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.04,60.63282337,108.1258693,1498.358832,460.7023644,1.606029207,0.328355355,8.529207232,0.860559805,0.272482615,4.057719054,34.25243394,23.29276773,11.5445798,1.164718503,"0","58"
201,2018,"FA","F2","2","FA_F2_2","2018_FA_F2_2","F",10.903,9.966,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","46","2","16","0","0","56","5","0",2,0,"0.524","0.516","10.271","10.288","9.259","9.424","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.04,65.36488439,95.25650289,1655.592486,486.1741329,1.803442919,0.343106936,7.239884393,0.935364884,0.292449422,4.295520231,41.29696532,27.44219653,12.50661907,0.829383886,"0","12"
202,2018,"FA","F2","3","FA_F2_3","2018_FA_F2_3","F",10.12,10.142,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","49","0","23","0","0","59","5","0",2,0,"0.513","0.511","10.031","9.919","9.161","9.086","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.2,72.45403112,97.89250354,1557.542433,506.3896747,1.923599717,0.362340877,9.405940594,0.963048091,0.290123762,4.26096181,60.10254597,30.64002829,12.18881166,1.242352264,"",""
203,2018,"FA","N1","1","FA_N1_1","2018_FA_N1_1","N",10.087,10.028,"FA","5/27/18","GD","8:00","10:20",76,"76.1","eggplant","44","1","9","0","0","52","3","0",2,0,"0.513","0.522","10.115","10.278","9.204","9.438","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.16,52.5273224,95.07855191,1491.912568,452.4829235,1.590987022,0.289501366,8.630464481,0.865191257,0.259976093,4.678961749,30.09904372,17.07650273,11.41160692,1.162409954,"0","100"
204,2018,"FA","N1","2","FA_N1_2","2018_FA_N1_2","N",10.24,10.13,"FA","5/27/18","GD","8:00","10:20",76,"76.1","okra","27","0","16","3","0","22","5","0",0.5,0,"0.518","0.522","10.208","10.065","9.23","9.245","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.11,59.37065369,104.3532684,1648.70306,488.1884562,2.516258693,0.323657858,5.455493741,1.116213491,0.316404729,5.055632823,32.21835883,19.00208623,12.51194818,1.2353909,"11","89"
205,2018,"FA","N1","3","FA_N1_3","2018_FA_N1_3","N",10.176,9.922,"FA","5/27/18","GD","8:00","10:20",76,"76.1","bean","20","0","0","0","0","60","5","0",2,0,"0.524","0.518","10.192","10.141","9.162","9.256","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.13,45.33868715,98.57541899,1383.013268,481.7213687,1.376386173,0.298942039,9.155027933,0.741602654,0.284490223,4.640363128,32.16480447,20.87639665,11.1157132,1.178184311,"10","90"
206,2018,"FA","N2","1","FA_N2_1","2018_FA_N2_1","N",9.948,9.947,"FA","5/27/18","GD","8:00","10:20",76,"76.1","okra","36","0","15","0","0","51","5","0",0.5,0,"0.52","0.517","9.914","10.003","8.984","9.261","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.03,66.8924581,99.79748603,1831.085894,478.5405028,2.122035615,0.312000698,9.804469274,1.064430866,0.292367318,5.530726257,34.8603352,21.64804469,13.33312914,1.248326266,"38","40"
207,2018,"FA","N2","2","FA_N2_2","2018_FA_N2_2","N",10.014,10.033,"FA","5/27/18","GD","8:00","10:20",76,"76.1","bean","16","0","3","0","0","81","5","0",2,0,"0.521","0.519","10.084","10.122","8.996","9.258","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.06,45.67567568,95.06045519,1379.77596,465.2631579,1.327983642,0.309534139,8.570412518,0.739608819,0.505672119,4.541251778,34.33854908,17.92318634,10.95563361,1.167624317,"3","97"
208,2018,"FA","N2","3","FA_N2_3","2018_FA_N2_3","N",9.89,10.252,"FA","5/27/18","GD","8:00","10:20",76,"76.1","squash","128","1","58","7","0","171","5","0",0.5,0,"0.524","0.514","9.973","9.931","8.975","9.199","","OT","FA","Polyculture","Eggplant","alifisol","atwater","sandy loam",-119.5575893,36.7750851,"2008","10",1,11,11,0.067,0.733,0.2,8.12,45.87250712,84.49430199,1356.488604,455.9366097,1.440267094,0.28576567,8.810541311,0.788076923,0.280516382,4.138176638,32.17592593,16.50641026,10.7357263,1.164202557,"6","77"
209,2018,"FB","F1","1","FB_F1_1","2018_FB_F1_1","F",10.035,10.02,"FB","6/5/18","GD","5:20","",60.6,"","squash","67","4","10","0","1","41","0","0",0,0,"0.505","0.509","10.079","10.086","9.953","9.838","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.91,32.41818431,58.94495413,649.2092291,217.3798439,1.706654799,0.173979871,5.131452828,0.233363002,0.235153362,2.780261536,42.70162947,15.50732576,5.178602503,0.812008578,"16","84"
210,2018,"FB","F1","2","FB_F1_2","2018_FB_F1_2","F",10.028,10.056,"FB","6/5/18","GD","5:20","",60.6,"","squash","73","0","5","1","0","10","0","0",0,0,"0.513","0.513","10.021","10.053","9.609","9.656","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.91,27.74305556,50.51736111,719.3854167,258.28125,1.200461806,0.180625,3.398059028,0.2021875,0.249204861,3.565972222,51.04166667,20.36111111,5.843186922,0.92405187,"22","78"
211,2018,"FB","F1","3","FB_F1_3","2018_FB_F1_3","F",10.015,10.029,"FB","6/5/18","GD","5:20","",60.6,"","squash","93","1","7","1","1","20","0","0",0,0,"0.526","0.512","10.049","10.02","9.772","9.636","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.98,27.11370262,54.56632653,733.9723032,264.9344023,1.475568513,0.197233965,6.486880466,0.213975948,0.243764577,3.403137755,57.99927114,18.62973761,5.9810108,0.872562594,"24","76"
212,2018,"FB","F2","1","FB_F2_1","2018_FB_F2_1","F",10.08,10.004,"FB","6/5/18","GD","5:20","",60.6,"","squash","84","1","5","0","0","17","0","0",0,0,"0.522","0.516","10.011","10.023","9.617","9.517","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,8.03,28.79129129,47.82657658,713.8475976,246.7004505,1.263562312,0.167515015,6.801801802,0.266351351,0.25731982,4.51951952,42.59009009,12.21846847,5.713691438,0.728063264,"19","81"
213,2018,"FB","F2","2","FB_F2_2","2018_FB_F2_2","F",10.068,10.052,"FB","6/5/18","GD","5:20","",60.6,"","squash","88","2","4","0","1","16","0","0",0,0,"0.526","0.52","10.035","10.056","9.717","9.768","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.91,20.59939302,49.36646434,680.6411229,244.5978756,1.308368741,0.152921093,7.674506829,0.218402883,0.236779211,3.861911988,36.03945372,10.23141123,5.534363176,0.744922397,"22","78"
214,2018,"FB","F2","3","FB_F2_3","2018_FB_F2_3","F",10.011,10.009,"FB","6/5/18","GD","5:20","",60.6,"","squash","80","1","5","0","1","13","0","0",0,0,"0.52","0.523","10.012","10.059","9.677","9.672","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.93,22.84671533,52.89051095,699.8138686,254,1.312182482,0.166065693,7.45620438,0.220339416,0.249032847,3.806569343,37.11313869,11.89781022,5.716306405,0.831990243,"12","88"
215,2018,"FB","N1","1.00","FB_N1_1","2018_FB_N1_1","N",10.006,10.016,"FB","6/5/18","GD","5:20","",60.6,"","squash","29","7","17","5","5","42","0","0",0,0,"0.524","0.52","10.038","10.087","9.517","9.6","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.98,36.48658192,61.08757062,805.3884181,262.4470339,1.207715395,0.254523305,3.425522599,0.211687853,0.273047316,3.076995056,40.0670904,15.90042373,6.334381482,0.875221264,"11","89"
